src_task_id,src_name,src_chiplet,src_core,dst_task_id,dst_name,dst_chiplet,dst_core,volume_bytes,comm_latency_cycles,inject_cycle
64,rng_stream_63,0,2,1792,price_opt26_path63,4,0,36,30,1431
1,rng_stream_0,4,0,1793,price_opt27_path0,1,2,34,30,531
2,rng_stream_1,0,0,1794,price_opt27_path1,5,2,96,33,531
3,rng_stream_2,3,0,1795,price_opt27_path2,3,0,127,35,531
4,rng_stream_3,1,0,1796,price_opt27_path3,6,1,81,33,531
5,rng_stream_4,2,1,1797,price_opt27_path4,1,2,66,32,531
6,rng_stream_5,2,2,1798,price_opt27_path5,5,1,97,34,531
7,rng_stream_6,6,0,1799,price_opt27_path6,1,1,61,31,531
8,rng_stream_7,3,1,1800,price_opt27_path7,6,3,117,35,531
9,rng_stream_8,0,1,1801,price_opt27_path8,1,3,60,31,531
10,rng_stream_9,4,1,1802,price_opt27_path9,2,3,109,34,531
11,rng_stream_10,0,2,1803,price_opt27_path10,0,3,78,32,531
12,rng_stream_11,0,3,1804,price_opt27_path11,4,1,84,33,531
13,rng_stream_12,1,1,1805,price_opt27_path12,4,3,52,31,531
14,rng_stream_13,1,2,1806,price_opt27_path13,5,0,48,30,531
15,rng_stream_14,2,3,1807,price_opt27_path14,3,1,66,32,531
16,rng_stream_15,2,0,1808,price_opt27_path15,5,1,116,35,531
17,rng_stream_16,6,1,1809,price_opt27_path16,5,1,39,30,531
18,rng_stream_17,3,2,1810,price_opt27_path17,2,0,109,34,531
19,rng_stream_18,6,2,1811,price_opt27_path18,6,2,78,32,531
20,rng_stream_19,4,2,1812,price_opt27_path19,0,2,97,34,531
21,rng_stream_20,3,3,1813,price_opt27_path20,6,0,62,31,531
22,rng_stream_21,4,3,1814,price_opt27_path21,4,3,32,29,531
23,rng_stream_22,0,0,1815,price_opt27_path22,1,3,121,35,831
24,rng_stream_23,5,0,1816,price_opt27_path23,5,3,127,35,531
25,rng_stream_24,5,1,1817,price_opt27_path24,5,3,33,30,531
26,rng_stream_25,3,0,1818,price_opt27_path25,5,2,55,31,831
27,rng_stream_26,3,1,1819,price_opt27_path26,4,3,98,34,831
28,rng_stream_27,1,3,1820,price_opt27_path27,1,0,62,31,531
29,rng_stream_28,2,0,1821,price_opt27_path28,3,1,79,32,831
30,rng_stream_29,5,2,1822,price_opt27_path29,3,3,39,30,531
31,rng_stream_30,2,1,1823,price_opt27_path30,6,1,125,35,831
32,rng_stream_31,5,3,1824,price_opt27_path31,5,2,32,29,531
33,rng_stream_32,4,0,1825,price_opt27_path32,1,1,42,30,831
34,rng_stream_33,0,1,1826,price_opt27_path33,6,2,97,34,831
35,rng_stream_34,0,2,1827,price_opt27_path34,3,2,75,32,831
36,rng_stream_35,3,2,1828,price_opt27_path35,4,3,96,33,831
37,rng_stream_36,0,3,1829,price_opt27_path36,6,1,124,35,831
38,rng_stream_37,3,3,1830,price_opt27_path37,6,0,84,33,831
39,rng_stream_38,5,0,1831,price_opt27_path38,6,3,88,33,831
40,rng_stream_39,5,1,1832,price_opt27_path39,6,3,119,35,831
41,rng_stream_40,3,0,1833,price_opt27_path40,1,3,113,35,1131
42,rng_stream_41,2,2,1834,price_opt27_path41,5,2,115,35,831
43,rng_stream_42,0,0,1835,price_opt27_path42,0,2,104,34,1131
44,rng_stream_43,3,1,1836,price_opt27_path43,3,1,67,32,1131
45,rng_stream_44,5,2,1837,price_opt27_path44,6,3,126,35,831
46,rng_stream_45,4,1,1838,price_opt27_path45,4,0,47,30,831
47,rng_stream_46,0,1,1839,price_opt27_path46,6,3,86,33,1131
48,rng_stream_47,2,3,1840,price_opt27_path47,2,0,71,32,831
49,rng_stream_48,0,2,1841,price_opt27_path48,3,2,64,31,1131
50,rng_stream_49,5,3,1842,price_opt27_path49,3,3,93,33,831
51,rng_stream_50,0,3,1843,price_opt27_path50,0,3,61,31,1131
52,rng_stream_51,5,0,1844,price_opt27_path51,6,1,84,33,1131
53,rng_stream_52,4,2,1845,price_opt27_path52,6,3,79,32,831
54,rng_stream_53,4,3,1846,price_opt27_path53,6,3,126,35,831
55,rng_stream_54,1,0,1847,price_opt27_path54,6,3,105,34,831
56,rng_stream_55,0,0,1848,price_opt27_path55,1,3,32,29,1431
57,rng_stream_56,3,2,1849,price_opt27_path56,4,0,100,34,1131
58,rng_stream_57,0,1,1850,price_opt27_path57,3,1,41,30,1431
59,rng_stream_58,2,0,1851,price_opt27_path58,3,1,118,35,1131
60,rng_stream_59,5,1,1852,price_opt27_path59,1,3,104,34,1131
61,rng_stream_60,4,0,1853,price_opt27_path60,4,0,41,30,1131
62,rng_stream_61,4,1,1854,price_opt27_path61,1,0,70,32,1131
63,rng_stream_62,6,3,1855,price_opt27_path62,1,0,101,34,531
64,rng_stream_63,0,2,1856,price_opt27_path63,3,3,46,30,1431
1,rng_stream_0,4,0,1857,price_opt28_path0,0,1,81,33,531
2,rng_stream_1,0,0,1858,price_opt28_path1,4,1,82,33,531
3,rng_stream_2,3,0,1859,price_opt28_path2,2,0,99,34,531
4,rng_stream_3,1,0,1860,price_opt28_path3,5,3,79,32,531
5,rng_stream_4,2,1,1861,price_opt28_path4,0,3,108,34,531
6,rng_stream_5,2,2,1862,price_opt28_path5,4,0,109,34,531
7,rng_stream_6,6,0,1863,price_opt28_path6,5,2,46,30,531
8,rng_stream_7,3,1,1864,price_opt28_path7,5,2,71,32,531
9,rng_stream_8,0,1,1865,price_opt28_path8,0,0,108,34,531
10,rng_stream_9,4,1,1866,price_opt28_path9,1,2,105,34,531
11,rng_stream_10,0,2,1867,price_opt28_path10,6,2,84,33,531
12,rng_stream_11,0,3,1868,price_opt28_path11,3,3,80,32,531
13,rng_stream_12,1,1,1869,price_opt28_path12,6,2,107,34,531
14,rng_stream_13,1,2,1870,price_opt28_path13,3,3,106,34,531
15,rng_stream_14,2,3,1871,price_opt28_path14,2,0,81,33,531
16,rng_stream_15,2,0,1872,price_opt28_path15,4,1,71,32,531
17,rng_stream_16,6,1,1873,price_opt28_path16,3,3,80,32,531
18,rng_stream_17,3,2,1874,price_opt28_path17,1,3,47,30,531
19,rng_stream_18,6,2,1875,price_opt28_path18,3,1,44,30,531
20,rng_stream_19,4,2,1876,price_opt28_path19,6,3,57,31,531
21,rng_stream_20,3,3,1877,price_opt28_path20,5,3,126,35,531
22,rng_stream_21,4,3,1878,price_opt28_path21,4,2,119,35,531
23,rng_stream_22,0,0,1879,price_opt28_path22,0,0,59,31,831
24,rng_stream_23,5,0,1880,price_opt28_path23,4,1,60,31,531
25,rng_stream_24,5,1,1881,price_opt28_path24,6,2,99,34,531
26,rng_stream_25,3,0,1882,price_opt28_path25,4,0,81,33,831
27,rng_stream_26,3,1,1883,price_opt28_path26,3,0,90,33,831
28,rng_stream_27,1,3,1884,price_opt28_path27,3,3,51,31,531
29,rng_stream_28,2,0,1885,price_opt28_path28,2,2,60,31,831
30,rng_stream_29,5,2,1886,price_opt28_path29,3,2,52,31,531
31,rng_stream_30,2,1,1887,price_opt28_path30,5,1,73,32,831
32,rng_stream_31,5,3,1888,price_opt28_path31,5,1,37,30,531
33,rng_stream_32,4,0,1889,price_opt28_path32,6,3,37,30,831
34,rng_stream_33,0,1,1890,price_opt28_path33,5,2,89,33,831
35,rng_stream_34,0,2,1891,price_opt28_path34,2,3,119,35,831
36,rng_stream_35,3,2,1892,price_opt28_path35,4,0,34,30,831
37,rng_stream_36,0,3,1893,price_opt28_path36,5,1,99,34,831
38,rng_stream_37,3,3,1894,price_opt28_path37,5,1,100,34,831
39,rng_stream_38,5,0,1895,price_opt28_path38,5,0,87,33,831
40,rng_stream_39,5,1,1896,price_opt28_path39,5,1,61,31,831
41,rng_stream_40,3,0,1897,price_opt28_path40,0,2,112,34,1131
42,rng_stream_41,2,2,1898,price_opt28_path41,4,1,109,34,831
43,rng_stream_42,0,0,1899,price_opt28_path42,6,1,94,33,1131
44,rng_stream_43,3,1,1900,price_opt28_path43,6,0,53,31,1131
45,rng_stream_44,5,2,1901,price_opt28_path44,1,2,49,31,831
46,rng_stream_45,4,1,1902,price_opt28_path45,4,1,35,30,831
47,rng_stream_46,0,1,1903,price_opt28_path46,5,0,83,33,1131
48,rng_stream_47,2,3,1904,price_opt28_path47,1,0,83,33,831
49,rng_stream_48,0,2,1905,price_opt28_path48,2,3,62,31,1131
50,rng_stream_49,5,3,1906,price_opt28_path49,3,1,34,30,831
51,rng_stream_50,0,3,1907,price_opt28_path50,6,0,75,32,1131
52,rng_stream_51,5,0,1908,price_opt28_path51,5,2,108,34,1131
53,rng_stream_52,4,2,1909,price_opt28_path52,5,2,67,32,831
54,rng_stream_53,4,3,1910,price_opt28_path53,5,2,47,30,831
55,rng_stream_54,1,0,1911,price_opt28_path54,5,3,107,34,831
56,rng_stream_55,0,0,1912,price_opt28_path55,4,2,97,34,1431
57,rng_stream_56,3,2,1913,price_opt28_path56,3,2,123,35,1131
58,rng_stream_57,0,1,1914,price_opt28_path57,5,1,69,32,1431
59,rng_stream_58,2,0,1915,price_opt28_path58,2,2,127,35,1131
60,rng_stream_59,5,1,1916,price_opt28_path59,0,0,62,31,1131
61,rng_stream_60,4,0,1917,price_opt28_path60,4,1,35,30,1131
62,rng_stream_61,4,1,1918,price_opt28_path61,4,0,49,31,1131
63,rng_stream_62,6,3,1919,price_opt28_path62,0,3,84,33,531
64,rng_stream_63,0,2,1920,price_opt28_path63,5,1,105,34,1431
1,rng_stream_0,4,0,1921,price_opt29_path0,6,3,127,35,531
2,rng_stream_1,0,0,1922,price_opt29_path1,3,3,125,35,531
3,rng_stream_2,3,0,1923,price_opt29_path2,6,3,34,30,531
4,rng_stream_3,1,0,1924,price_opt29_path3,4,1,59,31,531
5,rng_stream_4,2,1,1925,price_opt29_path4,3,3,45,30,531
6,rng_stream_5,2,2,1926,price_opt29_path5,3,2,126,35,531
7,rng_stream_6,6,0,1927,price_opt29_path6,5,1,42,30,531
8,rng_stream_7,3,1,1928,price_opt29_path7,4,2,62,31,531
9,rng_stream_8,0,1,1929,price_opt29_path8,4,3,46,30,531
10,rng_stream_9,4,1,1930,price_opt29_path9,0,2,76,32,531
11,rng_stream_10,0,2,1931,price_opt29_path10,5,1,59,31,531
12,rng_stream_11,0,3,1932,price_opt29_path11,5,0,38,30,531
13,rng_stream_12,1,1,1933,price_opt29_path12,5,3,120,35,531
14,rng_stream_13,1,2,1934,price_opt29_path13,2,3,58,31,531
15,rng_stream_14,2,3,1935,price_opt29_path14,1,3,115,35,531
16,rng_stream_15,2,0,1936,price_opt29_path15,3,1,109,34,531
17,rng_stream_16,6,1,1937,price_opt29_path16,2,2,85,33,531
18,rng_stream_17,3,2,1938,price_opt29_path17,1,0,65,32,531
19,rng_stream_18,6,2,1939,price_opt29_path18,5,0,72,32,531
20,rng_stream_19,4,2,1940,price_opt29_path19,5,2,115,35,531
21,rng_stream_20,3,3,1941,price_opt29_path20,4,2,102,34,531
22,rng_stream_21,4,3,1942,price_opt29_path21,3,2,85,33,531
23,rng_stream_22,0,0,1943,price_opt29_path22,6,2,58,31,831
24,rng_stream_23,5,0,1944,price_opt29_path23,3,3,109,34,531
25,rng_stream_24,5,1,1945,price_opt29_path24,5,2,73,32,531
26,rng_stream_25,3,0,1946,price_opt29_path25,3,2,98,34,831
27,rng_stream_26,3,1,1947,price_opt29_path26,2,3,114,35,831
28,rng_stream_27,1,3,1948,price_opt29_path27,3,1,52,31,531
29,rng_stream_28,2,0,1949,price_opt29_path28,1,0,93,33,831
30,rng_stream_29,5,2,1950,price_opt29_path29,0,2,80,32,531
31,rng_stream_30,2,1,1951,price_opt29_path30,5,2,39,30,831
32,rng_stream_31,5,3,1952,price_opt29_path31,5,3,82,33,531
33,rng_stream_32,4,0,1953,price_opt29_path32,6,2,43,30,831
34,rng_stream_33,0,1,1954,price_opt29_path33,4,3,108,34,831
35,rng_stream_34,0,2,1955,price_opt29_path34,1,0,77,32,831
36,rng_stream_35,3,2,1956,price_opt29_path35,3,1,81,33,831
37,rng_stream_36,0,3,1957,price_opt29_path36,4,2,93,33,831
38,rng_stream_37,3,3,1958,price_opt29_path37,1,2,41,30,831
39,rng_stream_38,5,0,1959,price_opt29_path38,1,0,46,30,831
40,rng_stream_39,5,1,1960,price_opt29_path39,4,0,109,34,831
41,rng_stream_40,3,0,1961,price_opt29_path40,6,0,98,34,1131
42,rng_stream_41,2,2,1962,price_opt29_path41,3,2,62,31,831
43,rng_stream_42,0,0,1963,price_opt29_path42,5,1,39,30,1131
44,rng_stream_43,3,1,1964,price_opt29_path43,2,2,93,33,1131
45,rng_stream_44,5,2,1965,price_opt29_path44,5,2,119,35,831
46,rng_stream_45,4,1,1966,price_opt29_path45,6,3,67,32,831
47,rng_stream_46,0,1,1967,price_opt29_path46,4,0,50,31,1131
48,rng_stream_47,2,3,1968,price_opt29_path47,0,3,124,35,831
49,rng_stream_48,0,2,1969,price_opt29_path48,1,2,61,31,1131
50,rng_stream_49,5,3,1970,price_opt29_path49,2,1,117,35,831
51,rng_stream_50,0,3,1971,price_opt29_path50,5,1,82,33,1131
52,rng_stream_51,5,0,1972,price_opt29_path51,4,3,104,34,1131
53,rng_stream_52,4,2,1973,price_opt29_path52,4,0,126,35,831
54,rng_stream_53,4,3,1974,price_opt29_path53,5,1,72,32,831
55,rng_stream_54,1,0,1975,price_opt29_path54,6,2,53,31,831
56,rng_stream_55,0,0,1976,price_opt29_path55,3,2,103,34,1431
57,rng_stream_56,3,2,1977,price_opt29_path56,2,0,70,32,1131
58,rng_stream_57,0,1,1978,price_opt29_path57,4,3,109,34,1431
59,rng_stream_58,2,0,1979,price_opt29_path58,1,2,125,35,1131
60,rng_stream_59,5,1,1980,price_opt29_path59,3,3,36,30,1131
61,rng_stream_60,4,0,1981,price_opt29_path60,1,1,80,32,1131
62,rng_stream_61,4,1,1982,price_opt29_path61,4,2,43,30,1131
63,rng_stream_62,6,3,1983,price_opt29_path62,6,3,80,32,531
64,rng_stream_63,0,2,1984,price_opt29_path63,4,1,108,34,1431
1,rng_stream_0,4,0,1985,price_opt30_path0,5,3,119,35,531
2,rng_stream_1,0,0,1986,price_opt30_path1,2,2,58,31,531
3,rng_stream_2,3,0,1987,price_opt30_path2,6,1,49,31,531
4,rng_stream_3,1,0,1988,price_opt30_path3,3,1,86,33,531
5,rng_stream_4,2,1,1989,price_opt30_path4,6,0,64,31,531
6,rng_stream_5,2,2,1990,price_opt30_path5,2,3,93,33,531
7,rng_stream_6,6,0,1991,price_opt30_path6,0,1,71,32,531
8,rng_stream_7,3,1,1992,price_opt30_path7,3,0,106,34,531
9,rng_stream_8,0,1,1993,price_opt30_path8,6,1,125,35,531
10,rng_stream_9,4,1,1994,price_opt30_path9,3,1,40,30,531
11,rng_stream_10,0,2,1995,price_opt30_path10,4,1,109,34,531
12,rng_stream_11,0,3,1996,price_opt30_path11,4,0,39,30,531
13,rng_stream_12,1,1,1997,price_opt30_path12,4,3,47,30,531
14,rng_stream_13,1,2,1998,price_opt30_path13,5,3,37,30,531
15,rng_stream_14,2,3,1999,price_opt30_path14,0,0,111,34,531
16,rng_stream_15,2,0,2000,price_opt30_path15,3,3,44,30,531
17,rng_stream_16,6,1,2001,price_opt30_path16,1,1,80,32,531
18,rng_stream_17,3,2,2002,price_opt30_path17,0,2,84,33,531
19,rng_stream_18,6,2,2003,price_opt30_path18,3,2,58,31,531
20,rng_stream_19,4,2,2004,price_opt30_path19,4,0,85,33,531
21,rng_stream_20,3,3,2005,price_opt30_path20,6,3,41,30,531
22,rng_stream_21,4,3,2006,price_opt30_path21,2,0,79,32,531
23,rng_stream_22,0,0,2007,price_opt30_path22,5,2,112,34,831
24,rng_stream_23,5,0,2008,price_opt30_path23,3,2,47,30,531
25,rng_stream_24,5,1,2009,price_opt30_path24,4,3,67,32,531
26,rng_stream_25,3,0,2010,price_opt30_path25,2,1,84,33,831
27,rng_stream_26,3,1,2011,price_opt30_path26,1,3,38,30,831
28,rng_stream_27,1,3,2012,price_opt30_path27,0,0,69,32,531
29,rng_stream_28,2,0,2013,price_opt30_path28,0,0,92,33,831
30,rng_stream_29,5,2,2014,price_opt30_path29,6,0,60,31,531
31,rng_stream_30,2,1,2015,price_opt30_path30,5,3,40,30,831
32,rng_stream_31,5,3,2016,price_opt30_path31,4,2,98,34,531
33,rng_stream_32,4,0,2017,price_opt30_path32,0,3,118,35,831
34,rng_stream_33,0,1,2018,price_opt30_path33,3,2,100,34,831
35,rng_stream_34,0,2,2019,price_opt30_path34,0,0,54,31,831
36,rng_stream_35,3,2,2020,price_opt30_path35,2,2,59,31,831
37,rng_stream_36,0,3,2021,price_opt30_path36,3,2,120,35,831
38,rng_stream_37,3,3,2022,price_opt30_path37,1,0,49,31,831
39,rng_stream_38,5,0,2023,price_opt30_path38,1,1,37,30,831
40,rng_stream_39,5,1,2024,price_opt30_path39,3,0,112,34,831
41,rng_stream_40,3,0,2025,price_opt30_path40,5,0,90,33,1131
42,rng_stream_41,2,2,2026,price_opt30_path41,2,0,92,33,831
43,rng_stream_42,0,0,2027,price_opt30_path42,5,0,79,32,1131
44,rng_stream_43,3,1,2028,price_opt30_path43,1,2,101,34,1131
45,rng_stream_44,5,2,2029,price_opt30_path44,4,2,62,31,831
46,rng_stream_45,4,1,2030,price_opt30_path45,5,3,73,32,831
47,rng_stream_46,0,1,2031,price_opt30_path46,4,2,94,33,1131
48,rng_stream_47,2,3,2032,price_opt30_path47,6,0,111,34,831
49,rng_stream_48,0,2,2033,price_opt30_path48,0,1,109,34,1131
50,rng_stream_49,5,3,2034,price_opt30_path49,1,1,73,32,831
51,rng_stream_50,0,3,2035,price_opt30_path50,4,3,74,32,1131
52,rng_stream_51,5,0,2036,price_opt30_path51,3,1,123,35,1131
53,rng_stream_52,4,2,2037,price_opt30_path52,3,0,48,30,831
54,rng_stream_53,4,3,2038,price_opt30_path53,4,1,114,35,831
55,rng_stream_54,1,0,2039,price_opt30_path54,4,3,120,35,831
56,rng_stream_55,0,0,2040,price_opt30_path55,2,0,92,33,1431
57,rng_stream_56,3,2,2041,price_opt30_path56,1,1,94,33,1131
58,rng_stream_57,0,1,2042,price_opt30_path57,3,3,92,33,1431
59,rng_stream_58,2,0,2043,price_opt30_path58,1,3,35,30,1131
60,rng_stream_59,5,1,2044,price_opt30_path59,1,1,43,30,1131
61,rng_stream_60,4,0,2045,price_opt30_path60,0,1,122,35,1131
62,rng_stream_61,4,1,2046,price_opt30_path61,0,2,78,32,1131
63,rng_stream_62,6,3,2047,price_opt30_path62,3,2,49,31,531
64,rng_stream_63,0,2,2048,price_opt30_path63,3,0,103,34,1431
1,rng_stream_0,4,0,2049,price_opt31_path0,4,1,63,31,531
2,rng_stream_1,0,0,2050,price_opt31_path1,4,3,43,30,531
3,rng_stream_2,3,0,2051,price_opt31_path2,1,3,56,31,531
4,rng_stream_3,1,0,2052,price_opt31_path3,2,3,71,32,531
5,rng_stream_4,2,1,2053,price_opt31_path4,3,0,32,29,531
6,rng_stream_5,2,2,2054,price_opt31_path5,1,0,55,31,531
7,rng_stream_6,6,0,2055,price_opt31_path6,6,2,82,33,531
8,rng_stream_7,3,1,2056,price_opt31_path7,2,3,80,32,531
9,rng_stream_8,0,1,2057,price_opt31_path8,5,3,86,33,531
10,rng_stream_9,4,1,2058,price_opt31_path9,6,3,63,31,531
11,rng_stream_10,0,2,2059,price_opt31_path10,3,2,72,32,531
12,rng_stream_11,0,3,2060,price_opt31_path11,2,1,123,35,531
13,rng_stream_12,1,1,2061,price_opt31_path12,4,1,91,33,531
14,rng_stream_13,1,2,2062,price_opt31_path13,1,2,88,33,531
15,rng_stream_14,2,3,2063,price_opt31_path14,1,2,35,30,531
16,rng_stream_15,2,0,2064,price_opt31_path15,2,3,100,34,531
17,rng_stream_16,6,1,2065,price_opt31_path16,0,1,79,32,531
18,rng_stream_17,3,2,2066,price_opt31_path17,6,2,88,33,531
19,rng_stream_18,6,2,2067,price_opt31_path18,1,3,44,30,531
20,rng_stream_19,4,2,2068,price_opt31_path19,3,2,72,32,531
21,rng_stream_20,3,3,2069,price_opt31_path20,3,1,126,35,531
22,rng_stream_21,4,3,2070,price_opt31_path21,1,1,103,34,531
23,rng_stream_22,0,0,2071,price_opt31_path22,4,2,96,33,831
24,rng_stream_23,5,0,2072,price_opt31_path23,2,3,67,32,531
25,rng_stream_24,5,1,2073,price_opt31_path24,3,3,86,33,531
26,rng_stream_25,3,0,2074,price_opt31_path25,5,0,36,30,831
27,rng_stream_26,3,1,2075,price_opt31_path26,1,0,68,32,831
28,rng_stream_27,1,3,2076,price_opt31_path27,6,0,126,35,531
29,rng_stream_28,2,0,2077,price_opt31_path28,6,3,50,31,831
30,rng_stream_29,5,2,2078,price_opt31_path29,5,2,71,32,531
31,rng_stream_30,2,1,2079,price_opt31_path30,4,2,115,35,831
32,rng_stream_31,5,3,2080,price_opt31_path31,5,1,48,30,531
33,rng_stream_32,4,0,2081,price_opt31_path32,6,1,96,33,831
34,rng_stream_33,0,1,2082,price_opt31_path33,2,3,88,33,831
35,rng_stream_34,0,2,2083,price_opt31_path34,6,1,83,33,831
36,rng_stream_35,3,2,2084,price_opt31_path35,1,3,123,35,831
37,rng_stream_36,0,3,2085,price_opt31_path36,2,1,77,32,831
38,rng_stream_37,3,3,2086,price_opt31_path37,4,2,114,35,831
39,rng_stream_38,5,0,2087,price_opt31_path38,4,3,84,33,831
40,rng_stream_39,5,1,2088,price_opt31_path39,4,1,34,30,831
41,rng_stream_40,3,0,2089,price_opt31_path40,4,0,102,34,1131
42,rng_stream_41,2,2,2090,price_opt31_path41,1,3,57,31,831
43,rng_stream_42,0,0,2091,price_opt31_path42,4,1,92,33,1131
44,rng_stream_43,3,1,2092,price_opt31_path43,0,3,106,34,1131
45,rng_stream_44,5,2,2093,price_opt31_path44,3,2,118,35,831
46,rng_stream_45,4,1,2094,price_opt31_path45,4,3,47,30,831
47,rng_stream_46,0,1,2095,price_opt31_path46,3,3,110,34,1131
48,rng_stream_47,2,3,2096,price_opt31_path47,5,2,105,34,831
49,rng_stream_48,0,2,2097,price_opt31_path48,6,1,63,31,1131
50,rng_stream_49,5,3,2098,price_opt31_path49,0,2,90,33,831
51,rng_stream_50,0,3,2099,price_opt31_path50,3,2,124,35,1131
52,rng_stream_51,5,0,2100,price_opt31_path51,6,0,49,31,1131
53,rng_stream_52,4,2,2101,price_opt31_path52,3,3,117,35,831
54,rng_stream_53,4,3,2102,price_opt31_path53,3,0,51,31,831
55,rng_stream_54,1,0,2103,price_opt31_path54,3,0,94,33,831
56,rng_stream_55,0,0,2104,price_opt31_path55,1,2,37,30,1431
57,rng_stream_56,3,2,2105,price_opt31_path56,0,3,67,32,1131
58,rng_stream_57,0,1,2106,price_opt31_path57,2,1,124,35,1431
59,rng_stream_58,2,0,2107,price_opt31_path58,0,2,72,32,1131
60,rng_stream_59,5,1,2108,price_opt31_path59,6,1,74,32,1131
61,rng_stream_60,4,0,2109,price_opt31_path60,6,0,86,33,1131
62,rng_stream_61,4,1,2110,price_opt31_path61,6,2,75,32,1131
63,rng_stream_62,6,3,2111,price_opt31_path62,5,3,60,31,531
64,rng_stream_63,0,2,2112,price_opt31_path63,3,1,43,30,1431
1,rng_stream_0,4,0,2113,price_opt32_path0,6,1,35,30,531
2,rng_stream_1,0,0,2114,price_opt32_path1,1,0,60,31,531
3,rng_stream_2,3,0,2115,price_opt32_path2,6,2,38,30,531
4,rng_stream_3,1,0,2116,price_opt32_path3,1,3,67,32,531
5,rng_stream_4,2,1,2117,price_opt32_path4,5,2,90,33,531
6,rng_stream_5,2,2,2118,price_opt32_path5,4,3,48,30,531
7,rng_stream_6,6,0,2119,price_opt32_path6,5,0,69,32,531
8,rng_stream_7,3,1,2120,price_opt32_path7,1,1,96,33,531
9,rng_stream_8,0,1,2121,price_opt32_path8,3,2,46,30,531
10,rng_stream_9,4,1,2122,price_opt32_path9,5,0,107,34,531
11,rng_stream_10,0,2,2123,price_opt32_path10,4,2,49,31,531
12,rng_stream_11,0,3,2124,price_opt32_path11,4,2,40,30,531
13,rng_stream_12,1,1,2125,price_opt32_path12,3,2,109,34,531
14,rng_stream_13,1,2,2126,price_opt32_path13,4,1,38,30,531
15,rng_stream_14,2,3,2127,price_opt32_path14,6,1,97,34,531
16,rng_stream_15,2,0,2128,price_opt32_path15,1,1,100,34,531
17,rng_stream_16,6,1,2129,price_opt32_path16,6,1,80,32,531
18,rng_stream_17,3,2,2130,price_opt32_path17,1,1,37,30,531
19,rng_stream_18,6,2,2131,price_opt32_path18,4,1,126,35,531
20,rng_stream_19,4,2,2132,price_opt32_path19,2,1,62,31,531
21,rng_stream_20,3,3,2133,price_opt32_path20,6,2,35,30,531
22,rng_stream_21,4,3,2134,price_opt32_path21,0,1,114,35,531
23,rng_stream_22,0,0,2135,price_opt32_path22,3,0,57,31,831
24,rng_stream_23,5,0,2136,price_opt32_path23,1,1,101,34,531
25,rng_stream_24,5,1,2137,price_opt32_path24,2,3,118,35,531
26,rng_stream_25,3,0,2138,price_opt32_path25,1,2,114,35,831
27,rng_stream_26,3,1,2139,price_opt32_path26,0,1,53,31,831
28,rng_stream_27,1,3,2140,price_opt32_path27,1,3,49,31,531
29,rng_stream_28,2,0,2141,price_opt32_path28,5,1,61,31,831
30,rng_stream_29,5,2,2142,price_opt32_path29,4,3,120,35,531
31,rng_stream_30,2,1,2143,price_opt32_path30,5,0,41,30,831
32,rng_stream_31,5,3,2144,price_opt32_path31,3,1,117,35,531
33,rng_stream_32,4,0,2145,price_opt32_path32,5,1,58,31,831
34,rng_stream_33,0,1,2146,price_opt32_path33,1,1,57,31,831
35,rng_stream_34,0,2,2147,price_opt32_path34,5,1,128,35,831
36,rng_stream_35,3,2,2148,price_opt32_path35,4,1,34,30,831
37,rng_stream_36,0,3,2149,price_opt32_path36,1,3,98,34,831
38,rng_stream_37,3,3,2150,price_opt32_path37,1,1,47,30,831
39,rng_stream_38,5,0,2151,price_opt32_path38,3,2,87,33,831
40,rng_stream_39,5,1,2152,price_opt32_path39,2,1,78,32,831
41,rng_stream_40,3,0,2153,price_opt32_path40,3,2,76,32,1131
42,rng_stream_41,2,2,2154,price_opt32_path41,0,2,92,33,831
43,rng_stream_42,0,0,2155,price_opt32_path42,3,3,121,35,1131
44,rng_stream_43,3,1,2156,price_opt32_path43,6,1,39,30,1131
45,rng_stream_44,5,2,2157,price_opt32_path44,2,1,118,35,831
46,rng_stream_45,4,1,2158,price_opt32_path45,4,2,69,32,831
47,rng_stream_46,0,1,2159,price_opt32_path46,2,2,84,33,1131
48,rng_stream_47,2,3,2160,price_opt32_path47,4,3,75,32,831
49,rng_stream_48,0,2,2161,price_opt32_path48,5,3,77,32,1131
50,rng_stream_49,5,3,2162,price_opt32_path49,6,0,124,35,831
51,rng_stream_50,0,3,2163,price_opt32_path50,2,2,77,32,1131
52,rng_stream_51,5,0,2164,price_opt32_path51,2,3,82,33,1131
53,rng_stream_52,4,2,2165,price_opt32_path52,2,1,102,34,831
54,rng_stream_53,4,3,2166,price_opt32_path53,2,1,68,32,831
55,rng_stream_54,1,0,2167,price_opt32_path54,6,0,52,31,831
56,rng_stream_55,0,0,2168,price_opt32_path55,6,0,42,30,1431
57,rng_stream_56,3,2,2169,price_opt32_path56,6,3,116,35,1131
58,rng_stream_57,0,1,2170,price_opt32_path57,3,2,46,30,1431
59,rng_stream_58,2,0,2171,price_opt32_path58,6,1,108,34,1131
60,rng_stream_59,5,1,2172,price_opt32_path59,5,0,64,31,1131
61,rng_stream_60,4,0,2173,price_opt32_path60,5,0,116,35,1131
62,rng_stream_61,4,1,2174,price_opt32_path61,5,3,108,34,1131
63,rng_stream_62,6,3,2175,price_opt32_path62,4,3,121,35,531
