cycle,event_kind,task_id,cluster_id,chiplet_id,core_id,note
0,CLUSTER_FORMED,-1,614,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1331,614,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,614,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,615,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1267,615,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,615,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,616,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1203,616,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,616,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,617,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1139,617,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,617,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,618,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1075,618,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,618,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,619,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1011,619,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,619,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,620,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,947,620,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,620,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,621,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,883,621,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,621,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,622,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,819,622,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,622,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,623,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,755,623,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,623,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,624,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,691,624,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,624,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,625,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,627,625,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,625,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,626,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,499,626,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,626,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,627,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,435,627,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,627,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,628,-1,-1,"Phase1 COMM_HEAVY tasks=4"
0,TASK_DEFERRED,50,628,5,-1,"Predecessor not yet placed (speculative blocked)"
0,TASK_DEFERRED,178,628,5,-1,"Predecessor not yet placed (speculative blocked)"
0,TASK_DEFERRED,242,628,5,-1,"Predecessor not yet placed (speculative blocked)"
0,TASK_DEFERRED,306,628,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,628,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,629,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,4082,629,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,629,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,630,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3954,630,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,630,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,631,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3890,631,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,631,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,632,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3826,632,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,632,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,633,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3762,633,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,633,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,634,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3698,634,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,634,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,635,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3634,635,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,635,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,636,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3506,636,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,636,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,637,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3442,637,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,637,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,638,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3378,638,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,638,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,639,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3186,639,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,639,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,640,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2994,640,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,640,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,641,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2866,641,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,641,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,642,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2802,642,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,642,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,643,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2738,643,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,643,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,644,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2674,644,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,644,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,645,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2610,645,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,645,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,646,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2482,646,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,646,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,647,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2418,647,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,647,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,648,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2354,648,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,648,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,649,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2290,649,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,649,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,650,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2162,650,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,650,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,651,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2098,651,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,651,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,652,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2034,652,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,652,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,653,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1970,653,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,653,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,654,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1842,654,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,654,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,655,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1778,655,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,655,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,656,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1650,656,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,656,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,657,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1586,657,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,657,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,658,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1522,658,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,658,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,659,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1458,659,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,659,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,660,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1330,660,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,660,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,661,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1266,661,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,661,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,662,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1202,662,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,662,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,663,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1074,663,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,663,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,664,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1010,664,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,664,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,665,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,946,665,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,665,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,666,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,818,666,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,666,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,667,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,754,667,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,667,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,668,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,690,668,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,668,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,669,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,626,669,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,669,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,670,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,562,670,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,670,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,671,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,498,671,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,671,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,672,-1,-1,"Phase1 COMM_HEAVY tasks=4"
0,TASK_DEFERRED,49,672,0,-1,"Predecessor not yet placed (speculative blocked)"
0,TASK_DEFERRED,177,672,0,-1,"Predecessor not yet placed (speculative blocked)"
0,TASK_DEFERRED,241,672,0,-1,"Predecessor not yet placed (speculative blocked)"
0,TASK_DEFERRED,369,672,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,672,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,673,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,4145,673,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,673,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,674,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,4017,674,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,674,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,675,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3953,675,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,675,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,676,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3825,676,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,676,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,677,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3761,677,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,677,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,678,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3697,678,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,678,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,679,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3633,679,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,679,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,680,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3569,680,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,680,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,681,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3505,681,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,681,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,682,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3441,682,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,682,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,683,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3313,683,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,683,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,684,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3185,684,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,684,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,685,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3121,685,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,685,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,686,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,3057,686,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,686,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,687,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2993,687,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,687,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,688,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2865,688,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,688,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,689,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2801,689,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,689,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,690,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2737,690,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,690,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,691,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2673,691,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,691,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,692,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2609,692,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,692,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,693,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2545,693,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,693,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,694,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2481,694,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,694,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,695,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2417,695,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,695,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,696,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2289,696,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,696,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,697,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2225,697,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,697,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,698,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2161,698,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,698,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,699,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2097,699,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,699,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,700,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,2033,700,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,700,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,701,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1969,701,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,701,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,702,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1905,702,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,702,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,703,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1841,703,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,703,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,704,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1777,704,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,704,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,705,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1649,705,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,705,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,706,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1585,706,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,706,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,707,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1457,707,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,707,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,708,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1393,708,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,708,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,709,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1329,709,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,709,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,710,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1265,710,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,710,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,711,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1201,711,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,711,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,712,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1073,712,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,712,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,713,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,1009,713,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,713,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,714,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,945,714,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,714,0,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,715,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,881,715,1,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,715,1,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,716,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,817,716,2,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,716,2,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,717,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,753,717,3,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,717,3,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,718,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,689,718,4,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,718,4,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,719,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,625,719,5,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,719,5,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,720,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,561,720,6,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,720,6,-1,"Single-chiplet placement"
0,CLUSTER_FORMED,-1,721,-1,-1,"Phase1 COMM_HEAVY tasks=1"
0,TASK_DEFERRED,497,721,0,-1,"Predecessor not yet placed (speculative blocked)"
0,CLUSTER_PLACED,-1,721,0,-1,"Single-chiplet placement"
