src_task_id,src_name,src_chiplet,src_core,dst_task_id,dst_name,dst_chiplet,dst_core,volume_bytes,comm_latency_cycles,inject_cycle
5196,anneal_i80_e11,1,1,5298,anneal_i81_e49,4,2,169,38,1290550
5235,anneal_i80_e50,2,3,5299,anneal_i81_e50,3,1,207,40,812049
5236,anneal_i80_e51,2,3,5300,anneal_i81_e51,2,1,299,46,935641
5185,anneal_i80_e0,5,1,5300,anneal_i81_e51,2,1,489,58,787962
5237,anneal_i80_e52,1,2,5301,anneal_i81_e52,1,1,230,42,1311758
5186,anneal_i80_e1,1,0,5301,anneal_i81_e52,1,1,404,53,1308815
5199,anneal_i80_e14,3,1,5301,anneal_i81_e52,1,1,351,49,1302426
5238,anneal_i80_e53,4,1,5302,anneal_i81_e53,4,2,385,52,1297981
5213,anneal_i80_e28,2,1,5302,anneal_i81_e53,4,2,355,50,1310640
5187,anneal_i80_e2,3,3,5302,anneal_i81_e53,4,2,153,37,1291066
5200,anneal_i80_e15,4,3,5302,anneal_i81_e53,4,2,503,59,838424
5239,anneal_i80_e54,2,1,5303,anneal_i81_e54,2,1,275,45,1319609
5201,anneal_i80_e16,5,0,5303,anneal_i81_e54,2,1,469,57,1325095
5188,anneal_i80_e3,6,1,5303,anneal_i81_e54,2,1,338,49,1319265
5214,anneal_i80_e29,1,1,5303,anneal_i81_e54,2,1,234,42,1305008
5227,anneal_i80_e42,4,0,5303,anneal_i81_e54,2,1,277,45,1286896
5240,anneal_i80_e55,5,0,5304,anneal_i81_e55,5,1,357,50,874636
5241,anneal_i80_e56,3,1,5305,anneal_i81_e56,5,1,316,47,929691
5190,anneal_i80_e5,4,3,5305,anneal_i81_e56,5,1,424,54,880895
5242,anneal_i80_e57,4,1,5306,anneal_i81_e57,3,2,165,38,1277665
5204,anneal_i80_e19,2,2,5306,anneal_i81_e57,3,2,294,46,1285794
5191,anneal_i80_e6,0,0,5306,anneal_i81_e57,3,2,306,47,1271912
5243,anneal_i80_e58,2,3,5307,anneal_i81_e58,2,1,221,41,1276029
5218,anneal_i80_e33,1,3,5307,anneal_i81_e58,2,1,357,50,1275783
5192,anneal_i80_e7,3,2,5307,anneal_i81_e58,2,1,142,36,1272675
5205,anneal_i80_e20,3,2,5307,anneal_i81_e58,2,1,194,40,887298
5244,anneal_i80_e59,5,0,5308,anneal_i81_e59,5,3,310,47,1298369
5219,anneal_i80_e34,5,1,5308,anneal_i81_e59,5,3,281,45,1316793
5232,anneal_i80_e47,4,3,5308,anneal_i81_e59,5,3,393,52,1294359
5193,anneal_i80_e8,3,2,5308,anneal_i81_e59,5,3,414,53,1285894
5206,anneal_i80_e21,6,3,5308,anneal_i81_e59,5,3,438,55,1276422
5245,anneal_i80_e60,4,2,5309,anneal_i81_e60,4,0,338,49,777229
5246,anneal_i80_e61,0,0,5310,anneal_i81_e61,1,0,206,40,931579
5195,anneal_i80_e10,0,2,5310,anneal_i81_e61,1,0,264,44,868679
5247,anneal_i80_e62,5,1,5311,anneal_i81_e62,5,2,344,49,1307479
5209,anneal_i80_e24,4,0,5311,anneal_i81_e62,5,2,314,47,1300338
5196,anneal_i80_e11,1,1,5311,anneal_i81_e62,5,2,376,51,1290550
5248,anneal_i80_e63,5,0,5312,anneal_i81_e63,5,1,349,49,1301114
5223,anneal_i80_e38,1,3,5312,anneal_i81_e63,5,1,447,55,1312033
5197,anneal_i80_e12,4,0,5312,anneal_i81_e63,5,1,486,58,1292071
5210,anneal_i80_e25,5,3,5312,anneal_i81_e63,5,1,434,55,586712
5249,anneal_i81_e0,5,0,5313,anneal_i82_e0,3,1,249,43,800729
5250,anneal_i81_e1,1,2,5314,anneal_i82_e1,6,2,167,38,1321323
5263,anneal_i81_e14,3,0,5314,anneal_i82_e1,6,2,247,43,1309402
5277,anneal_i81_e28,1,0,5315,anneal_i82_e2,1,2,437,55,1324323
5251,anneal_i81_e2,1,3,5315,anneal_i82_e2,1,2,360,50,1320107
5264,anneal_i81_e15,4,2,5315,anneal_i82_e2,1,2,393,52,843572
5252,anneal_i81_e3,6,1,5316,anneal_i82_e3,5,2,152,37,1336753
5265,anneal_i81_e16,3,2,5316,anneal_i82_e3,5,2,189,39,1329820
5278,anneal_i81_e29,5,3,5316,anneal_i82_e3,5,2,499,59,1326026
5291,anneal_i81_e42,1,0,5316,anneal_i82_e3,5,2,480,57,1293306
5292,anneal_i81_e43,4,1,5317,anneal_i82_e4,5,0,307,47,1317556
5266,anneal_i81_e17,5,3,5317,anneal_i82_e4,5,0,319,47,1316422
5253,anneal_i81_e4,0,2,5317,anneal_i82_e4,5,0,420,54,1305709
5305,anneal_i81_e56,5,1,5317,anneal_i82_e4,5,0,409,53,935382
5279,anneal_i81_e30,1,2,5317,anneal_i82_e4,5,0,156,37,905285
5254,anneal_i81_e5,6,3,5318,anneal_i82_e5,0,1,305,47,888366
5255,anneal_i81_e6,0,0,5319,anneal_i82_e6,2,3,222,41,1297980
5268,anneal_i81_e19,3,0,5319,anneal_i82_e6,2,3,499,59,1295246
5282,anneal_i81_e33,2,1,5320,anneal_i82_e7,3,1,232,42,1301105
5256,anneal_i81_e7,3,0,5320,anneal_i82_e7,3,1,467,57,1284745
5269,anneal_i81_e20,4,1,5320,anneal_i82_e7,3,1,288,45,893421
5270,anneal_i81_e21,6,1,5321,anneal_i82_e8,4,0,401,53,1333785
5257,anneal_i81_e8,6,2,5321,anneal_i82_e8,4,0,496,58,1331700
5283,anneal_i81_e34,4,2,5321,anneal_i82_e8,4,0,425,54,1330985
5296,anneal_i81_e47,6,0,5321,anneal_i82_e8,4,0,214,41,1328236
5271,anneal_i81_e22,6,3,5322,anneal_i82_e9,6,0,507,59,1328125
5258,anneal_i81_e9,6,1,5322,anneal_i82_e9,6,0,160,37,1326412
5297,anneal_i81_e48,0,1,5322,anneal_i82_e9,6,0,171,38,1320283
5310,anneal_i81_e61,1,0,5322,anneal_i82_e9,6,0,211,41,941719
5284,anneal_i81_e35,6,1,5322,anneal_i82_e9,6,0,415,53,818925
5259,anneal_i81_e10,2,3,5323,anneal_i82_e10,2,0,435,55,874437
5273,anneal_i81_e24,2,2,5324,anneal_i82_e11,2,2,341,49,1307778
5260,anneal_i81_e11,4,0,5324,anneal_i82_e11,2,2,209,41,1306994
5287,anneal_i81_e38,1,3,5325,anneal_i82_e12,0,3,131,36,1327920
5261,anneal_i81_e12,1,0,5325,anneal_i82_e12,0,3,381,51,1321042
5274,anneal_i81_e25,5,3,5325,anneal_i82_e12,0,3,316,47,592397
5288,anneal_i81_e39,1,1,5326,anneal_i82_e13,5,1,337,49,1325701
5262,anneal_i81_e13,0,2,5326,anneal_i82_e13,5,1,158,37,1319489
5275,anneal_i81_e26,0,0,5326,anneal_i82_e13,5,1,251,43,1318616
5301,anneal_i81_e52,1,1,5326,anneal_i82_e13,5,1,342,49,1318390
5251,anneal_i81_e2,1,3,5327,anneal_i82_e14,1,2,423,54,1320107
5302,anneal_i81_e53,4,2,5327,anneal_i82_e14,1,2,168,38,1316302
5263,anneal_i81_e14,3,0,5327,anneal_i82_e14,1,2,308,47,1309402
5276,anneal_i81_e27,1,3,5327,anneal_i82_e14,1,2,379,51,1304055
5289,anneal_i81_e40,1,1,5327,anneal_i82_e14,1,2,211,41,894346
5264,anneal_i81_e15,4,2,5328,anneal_i82_e15,5,3,205,40,843572
5265,anneal_i81_e16,3,2,5329,anneal_i82_e16,3,3,503,59,1329820
5278,anneal_i81_e29,5,3,5329,anneal_i82_e16,3,3,447,55,1326026
5292,anneal_i81_e43,4,1,5330,anneal_i82_e17,6,3,179,39,1317556
5266,anneal_i81_e17,5,3,5330,anneal_i82_e17,6,3,362,50,1316422
5279,anneal_i81_e30,1,2,5330,anneal_i82_e17,6,3,174,38,905285
5267,anneal_i81_e18,4,1,5331,anneal_i82_e18,5,0,279,45,1313731
5293,anneal_i81_e44,4,2,5331,anneal_i82_e18,5,0,191,39,1300189
5280,anneal_i81_e31,0,2,5331,anneal_i82_e18,5,0,285,45,1297064
5306,anneal_i81_e57,3,2,5331,anneal_i82_e18,5,0,280,45,1291946
5256,anneal_i81_e7,3,0,5332,anneal_i82_e19,6,3,442,55,1284745
5268,anneal_i81_e19,3,0,5332,anneal_i82_e19,6,3,404,53,1295246
5281,anneal_i81_e32,2,3,5332,anneal_i82_e19,6,3,303,46,1293669
5307,anneal_i81_e58,2,1,5332,anneal_i82_e19,6,3,186,39,1291448
5294,anneal_i81_e45,6,1,5332,anneal_i82_e19,6,3,337,49,836797
5269,anneal_i81_e20,4,1,5333,anneal_i82_e20,4,3,485,58,893421
5270,anneal_i81_e21,6,1,5334,anneal_i82_e21,1,2,213,41,1333785
5283,anneal_i81_e34,4,2,5334,anneal_i82_e21,1,2,457,56,1330985
5271,anneal_i81_e22,6,3,5335,anneal_i82_e22,1,1,150,37,1328125
5297,anneal_i81_e48,0,1,5335,anneal_i82_e22,1,1,329,48,1320283
5284,anneal_i81_e35,6,1,5335,anneal_i82_e22,1,1,266,44,818925
5311,anneal_i81_e62,5,2,5336,anneal_i82_e23,4,1,284,45,1328406
5272,anneal_i81_e23,3,0,5336,anneal_i82_e23,4,1,303,46,1319086
5298,anneal_i81_e49,4,2,5336,anneal_i82_e23,4,1,410,53,1315276
5285,anneal_i81_e36,6,1,5336,anneal_i82_e23,4,1,326,48,1309688
5261,anneal_i81_e12,1,0,5337,anneal_i82_e24,2,0,179,39,1321042
5312,anneal_i81_e63,5,1,5337,anneal_i82_e24,2,0,236,42,1329181
5286,anneal_i81_e37,0,2,5337,anneal_i82_e24,2,0,354,50,1310774
5273,anneal_i81_e24,2,2,5337,anneal_i82_e24,2,0,476,57,1307778
5299,anneal_i81_e50,3,1,5337,anneal_i82_e24,2,0,412,53,820271
5274,anneal_i81_e25,5,3,5338,anneal_i82_e25,6,1,343,49,592397
5288,anneal_i81_e39,1,1,5339,anneal_i82_e26,0,2,147,37,1325701
5275,anneal_i81_e26,0,0,5339,anneal_i82_e26,0,2,274,45,1318616
5302,anneal_i81_e53,4,2,5340,anneal_i82_e27,0,2,213,41,1316302
5276,anneal_i81_e27,1,3,5340,anneal_i82_e27,0,2,446,55,1304055
5289,anneal_i81_e40,1,1,5340,anneal_i82_e27,0,2,163,38,894346
5252,anneal_i81_e3,6,1,5341,anneal_i82_e28,4,1,430,54,1336753
5303,anneal_i81_e54,2,1,5341,anneal_i82_e28,4,1,141,36,1333785
5290,anneal_i81_e41,4,0,5341,anneal_i82_e28,4,1,419,54,1329171
5277,anneal_i81_e28,1,0,5341,anneal_i82_e28,4,1,205,40,1324323
5266,anneal_i81_e17,5,3,5342,anneal_i82_e29,1,0,256,43,1316422
5253,anneal_i81_e4,0,2,5342,anneal_i82_e29,1,0,497,59,1305709
5278,anneal_i81_e29,5,3,5342,anneal_i82_e29,1,0,161,38,1326026
5291,anneal_i81_e42,1,0,5342,anneal_i82_e29,1,0,419,54,1293306
5304,anneal_i81_e55,5,1,5342,anneal_i82_e29,1,0,238,42,886006
5279,anneal_i81_e30,1,2,5343,anneal_i82_e30,2,0,140,36,905285
5293,anneal_i81_e44,4,2,5344,anneal_i82_e31,4,1,302,46,1300189
5280,anneal_i81_e31,0,2,5344,anneal_i82_e31,4,1,302,46,1297064
5281,anneal_i81_e32,2,3,5345,anneal_i82_e32,6,0,276,45,1293669
5307,anneal_i81_e58,2,1,5345,anneal_i82_e32,6,0,276,45,1291448
5294,anneal_i81_e45,6,1,5345,anneal_i82_e32,6,0,346,49,836797
5257,anneal_i81_e8,6,2,5346,anneal_i82_e33,2,1,167,38,1331700
5308,anneal_i81_e59,5,3,5346,anneal_i82_e33,2,1,341,49,1331359
5295,anneal_i81_e46,5,2,5346,anneal_i82_e33,2,1,217,41,1319742
5282,anneal_i81_e33,2,1,5346,anneal_i82_e33,2,1,444,55,1301105
5271,anneal_i81_e22,6,3,5347,anneal_i82_e34,1,3,322,48,1328125
5258,anneal_i81_e9,6,1,5347,anneal_i82_e34,1,3,223,41,1326412
5283,anneal_i81_e34,4,2,5347,anneal_i82_e34,1,3,157,37,1330985
5296,anneal_i81_e47,6,0,5347,anneal_i82_e34,1,3,253,43,1328236
5309,anneal_i81_e60,4,0,5347,anneal_i82_e34,1,3,337,49,789006
5284,anneal_i81_e35,6,1,5348,anneal_i82_e35,6,2,446,55,818925
5298,anneal_i81_e49,4,2,5349,anneal_i82_e36,6,2,505,59,1315276
5285,anneal_i81_e36,6,1,5349,anneal_i82_e36,6,2,348,49,1309688
5312,anneal_i81_e63,5,1,5350,anneal_i82_e37,0,2,165,38,1329181
5286,anneal_i81_e37,0,2,5350,anneal_i82_e37,0,2,264,44,1310774
5299,anneal_i81_e50,3,1,5350,anneal_i82_e37,0,2,263,44,820271
5287,anneal_i81_e38,1,3,5351,anneal_i82_e38,2,3,494,58,1327920
5300,anneal_i81_e51,2,1,5351,anneal_i82_e38,2,3,505,59,944425
5262,anneal_i81_e13,0,2,5351,anneal_i82_e38,2,3,274,45,1319489
5249,anneal_i81_e0,5,0,5351,anneal_i82_e38,2,3,424,54,800729
5288,anneal_i81_e39,1,1,5352,anneal_i82_e39,3,1,495,58,1325701
5301,anneal_i81_e52,1,1,5352,anneal_i82_e39,3,1,340,49,1318390
5250,anneal_i81_e1,1,2,5352,anneal_i82_e39,3,1,361,50,1321323
5263,anneal_i81_e14,3,0,5352,anneal_i82_e39,3,1,241,43,1309402
5276,anneal_i81_e27,1,3,5352,anneal_i82_e39,3,1,325,48,1304055
5289,anneal_i81_e40,1,1,5353,anneal_i82_e40,2,2,223,41,894346
5303,anneal_i81_e54,2,1,5354,anneal_i82_e41,2,0,399,52,1333785
5290,anneal_i81_e41,4,0,5354,anneal_i82_e41,2,0,216,41,1329171
5253,anneal_i81_e4,0,2,5355,anneal_i82_e42,1,1,267,44,1305709
5291,anneal_i81_e42,1,0,5355,anneal_i82_e42,1,1,472,57,1293306
5304,anneal_i81_e55,5,1,5355,anneal_i82_e42,1,1,321,48,886006
5292,anneal_i81_e43,4,1,5356,anneal_i82_e43,5,2,218,41,1317556
5305,anneal_i81_e56,5,1,5356,anneal_i82_e43,5,2,443,55,935382
5267,anneal_i81_e18,4,1,5356,anneal_i82_e43,5,2,276,45,1313731
5254,anneal_i81_e5,6,3,5356,anneal_i82_e43,5,2,196,40,888366
5255,anneal_i81_e6,0,0,5357,anneal_i82_e44,4,2,493,58,1297980
5268,anneal_i81_e19,3,0,5357,anneal_i82_e44,4,2,438,55,1295246
5281,anneal_i81_e32,2,3,5357,anneal_i82_e44,4,2,170,38,1293669
5293,anneal_i81_e44,4,2,5357,anneal_i82_e44,4,2,461,56,1300189
5306,anneal_i81_e57,3,2,5357,anneal_i82_e44,4,2,274,45,1291946
5294,anneal_i81_e45,6,1,5358,anneal_i82_e45,0,1,401,53,836797
5308,anneal_i81_e59,5,3,5359,anneal_i82_e46,5,1,294,46,1331359
5295,anneal_i81_e46,5,2,5359,anneal_i82_e46,5,1,416,53,1319742
5258,anneal_i81_e9,6,1,5360,anneal_i82_e47,0,1,387,52,1326412
5296,anneal_i81_e47,6,0,5360,anneal_i82_e47,0,1,186,39,1328236
5309,anneal_i81_e60,4,0,5360,anneal_i82_e47,0,1,428,54,789006
5297,anneal_i81_e48,0,1,5361,anneal_i82_e48,0,2,492,58,1320283
5310,anneal_i81_e61,1,0,5361,anneal_i82_e48,0,2,416,53,941719
5272,anneal_i81_e23,3,0,5361,anneal_i82_e48,0,2,292,46,1319086
5259,anneal_i81_e10,2,3,5361,anneal_i82_e48,0,2,198,40,874437
5311,anneal_i81_e62,5,2,5362,anneal_i82_e49,5,3,376,51,1328406
5298,anneal_i81_e49,4,2,5362,anneal_i82_e49,5,3,218,41,1315276
5286,anneal_i81_e37,0,2,5362,anneal_i82_e49,5,3,205,40,1310774
5273,anneal_i81_e24,2,2,5362,anneal_i82_e49,5,3,492,58,1307778
5260,anneal_i81_e11,4,0,5362,anneal_i82_e49,5,3,379,51,1306994
5299,anneal_i81_e50,3,1,5363,anneal_i82_e50,3,1,381,51,820271
5300,anneal_i81_e51,2,1,5364,anneal_i82_e51,2,3,482,58,944425
5249,anneal_i81_e0,5,0,5364,anneal_i82_e51,2,3,155,37,800729
5301,anneal_i81_e52,1,1,5365,anneal_i82_e52,3,3,427,54,1318390
5250,anneal_i81_e1,1,2,5365,anneal_i82_e52,3,3,464,56,1321323
5263,anneal_i81_e14,3,0,5365,anneal_i82_e52,3,3,402,53,1309402
5302,anneal_i81_e53,4,2,5366,anneal_i82_e53,5,3,372,51,1316302
5277,anneal_i81_e28,1,0,5366,anneal_i82_e53,5,3,171,38,1324323
5251,anneal_i81_e2,1,3,5366,anneal_i82_e53,5,3,323,48,1320107
5264,anneal_i81_e15,4,2,5366,anneal_i82_e53,5,3,395,52,843572
5303,anneal_i81_e54,2,1,5367,anneal_i82_e54,1,0,193,40,1333785
5252,anneal_i81_e3,6,1,5367,anneal_i82_e54,1,0,284,45,1336753
5265,anneal_i81_e16,3,2,5367,anneal_i82_e54,1,0,221,41,1329820
5278,anneal_i81_e29,5,3,5367,anneal_i82_e54,1,0,433,55,1326026
5291,anneal_i81_e42,1,0,5367,anneal_i82_e54,1,0,438,55,1293306
5304,anneal_i81_e55,5,1,5368,anneal_i82_e55,6,3,265,44,886006
5305,anneal_i81_e56,5,1,5369,anneal_i82_e56,6,1,138,36,935382
5254,anneal_i81_e5,6,3,5369,anneal_i82_e56,6,1,440,55,888366
5255,anneal_i81_e6,0,0,5370,anneal_i82_e57,0,0,475,57,1297980
5268,anneal_i81_e19,3,0,5370,anneal_i82_e57,0,0,487,58,1295246
5306,anneal_i81_e57,3,2,5370,anneal_i82_e57,0,0,232,42,1291946
5307,anneal_i81_e58,2,1,5371,anneal_i82_e58,2,0,302,46,1291448
5282,anneal_i81_e33,2,1,5371,anneal_i82_e58,2,0,478,57,1301105
5256,anneal_i81_e7,3,0,5371,anneal_i82_e58,2,0,305,47,1284745
5269,anneal_i81_e20,4,1,5371,anneal_i82_e58,2,0,282,45,893421
5308,anneal_i81_e59,5,3,5372,anneal_i82_e59,6,2,223,41,1331359
5270,anneal_i81_e21,6,1,5372,anneal_i82_e59,6,2,193,40,1333785
5257,anneal_i81_e8,6,2,5372,anneal_i82_e59,6,2,247,43,1331700
5283,anneal_i81_e34,4,2,5372,anneal_i82_e59,6,2,263,44,1330985
5296,anneal_i81_e47,6,0,5372,anneal_i82_e59,6,2,331,48,1328236
5309,anneal_i81_e60,4,0,5373,anneal_i82_e60,3,3,276,45,789006
5310,anneal_i81_e61,1,0,5374,anneal_i82_e61,1,2,354,50,941719
5259,anneal_i81_e10,2,3,5374,anneal_i82_e61,1,2,298,46,874437
5311,anneal_i81_e62,5,2,5375,anneal_i82_e62,5,0,390,52,1328406
5273,anneal_i81_e24,2,2,5375,anneal_i82_e62,5,0,499,59,1307778
5260,anneal_i81_e11,4,0,5375,anneal_i82_e62,5,0,184,39,1306994
5312,anneal_i81_e63,5,1,5376,anneal_i82_e63,6,3,494,58,1329181
5287,anneal_i81_e38,1,3,5376,anneal_i82_e63,6,3,444,55,1327920
5261,anneal_i81_e12,1,0,5376,anneal_i82_e63,6,3,329,48,1321042
5274,anneal_i81_e25,5,3,5376,anneal_i82_e63,6,3,347,49,592397
5313,anneal_i82_e0,3,1,5377,anneal_i83_e0,3,2,230,42,806416
5314,anneal_i82_e1,6,2,5378,anneal_i83_e1,6,1,461,56,1341143
5327,anneal_i82_e14,1,2,5378,anneal_i83_e1,6,1,432,54,1323266
5341,anneal_i82_e28,4,1,5379,anneal_i83_e2,4,2,217,41,1352923
5315,anneal_i82_e2,1,2,5379,anneal_i83_e2,4,2,360,50,1329374
5328,anneal_i82_e15,5,3,5379,anneal_i83_e2,4,2,191,39,846552
5316,anneal_i82_e3,5,2,5380,anneal_i83_e3,3,0,465,57,1350123
5329,anneal_i82_e16,3,3,5380,anneal_i83_e3,3,0,275,45,1339106
5342,anneal_i82_e29,1,0,5380,anneal_i83_e3,3,0,208,40,1334648
5355,anneal_i82_e42,1,1,5380,anneal_i83_e3,3,0,334,48,1316660
5317,anneal_i82_e4,5,0,5381,anneal_i83_e4,2,2,332,48,1337032
5356,anneal_i82_e43,5,2,5381,anneal_i83_e4,2,2,252,43,1332907
5330,anneal_i82_e17,6,3,5381,anneal_i83_e4,2,2,435,55,1329981
5369,anneal_i82_e56,6,1,5381,anneal_i83_e4,2,2,353,50,945351
5343,anneal_i82_e30,2,0,5381,anneal_i83_e4,2,2,331,48,915225
5318,anneal_i82_e5,0,1,5382,anneal_i83_e5,0,3,437,55,903277
5332,anneal_i82_e19,6,3,5383,anneal_i83_e6,4,0,386,52,1315810
5319,anneal_i82_e6,2,3,5383,anneal_i83_e6,4,0,243,43,1302584
5346,anneal_i82_e33,2,1,5384,anneal_i83_e7,0,1,140,36,1345127
5320,anneal_i82_e7,3,1,5384,anneal_i83_e7,0,1,132,36,1303813
5333,anneal_i82_e20,4,3,5384,anneal_i83_e7,0,1,304,46,900440
5321,anneal_i82_e8,4,0,5385,anneal_i83_e8,0,0,264,44,1349188
5347,anneal_i82_e34,1,3,5385,anneal_i83_e8,0,0,265,44,1338124
5334,anneal_i82_e21,1,2,5385,anneal_i83_e8,0,0,296,46,1334842
5360,anneal_i82_e47,0,1,5385,anneal_i83_e8,0,0,335,48,1331866
5322,anneal_i82_e9,6,0,5386,anneal_i83_e9,1,1,432,54,1344163
5335,anneal_i82_e22,1,1,5386,anneal_i83_e9,1,1,291,46,1335289
5361,anneal_i82_e48,0,2,5386,anneal_i83_e9,1,1,303,46,1326141
5374,anneal_i82_e61,1,2,5386,anneal_i83_e9,1,1,503,59,946494
5348,anneal_i82_e35,6,2,5386,anneal_i83_e9,1,1,446,55,826316
5323,anneal_i82_e10,2,0,5387,anneal_i83_e10,4,1,131,36,876005
5337,anneal_i82_e24,2,0,5388,anneal_i83_e11,4,2,235,42,1333202
5324,anneal_i82_e11,2,2,5388,anneal_i83_e11,4,2,364,50,1315579
5325,anneal_i82_e12,0,3,5389,anneal_i83_e12,2,2,258,44,1331677
5351,anneal_i82_e38,2,3,5389,anneal_i83_e12,2,2,160,37,1331459
5338,anneal_i82_e25,6,1,5389,anneal_i83_e12,2,2,225,42,608494
5326,anneal_i82_e13,5,1,5390,anneal_i83_e13,5,0,187,39,1340329
5339,anneal_i82_e26,0,2,5390,anneal_i83_e13,5,0,225,42,1329138
5352,anneal_i82_e39,3,1,5390,anneal_i83_e13,5,0,212,41,1329103
5365,anneal_i82_e52,3,3,5390,anneal_i83_e13,5,0,158,37,1328680
5315,anneal_i82_e2,1,2,5391,anneal_i83_e14,2,1,465,57,1329374
5366,anneal_i82_e53,5,3,5391,anneal_i83_e14,2,1,215,41,1338351
5327,anneal_i82_e14,1,2,5391,anneal_i83_e14,2,1,352,49,1323266
5340,anneal_i82_e27,0,2,5391,anneal_i83_e14,2,1,495,58,1321337
5353,anneal_i82_e40,2,2,5391,anneal_i83_e14,2,1,438,55,900400
5328,anneal_i82_e15,5,3,5392,anneal_i83_e15,0,3,267,44,846552
5329,anneal_i82_e16,3,3,5393,anneal_i83_e16,3,0,330,48,1339106
5342,anneal_i82_e29,1,0,5393,anneal_i83_e16,3,0,301,46,1334648
5356,anneal_i82_e43,5,2,5394,anneal_i83_e17,2,3,301,46,1332907
5330,anneal_i82_e17,6,3,5394,anneal_i83_e17,2,3,210,41,1329981
5343,anneal_i82_e30,2,0,5394,anneal_i83_e17,2,3,388,52,915225
5331,anneal_i82_e18,5,0,5395,anneal_i83_e18,0,0,361,50,1327362
5344,anneal_i82_e31,4,1,5395,anneal_i83_e18,0,0,439,55,1307870
5370,anneal_i82_e57,0,0,5395,anneal_i83_e18,0,0,461,56,1306291
5357,anneal_i82_e44,4,2,5395,anneal_i83_e18,0,0,223,41,1305756
5320,anneal_i82_e7,3,1,5396,anneal_i83_e19,0,0,472,57,1303813
5332,anneal_i82_e19,6,3,5396,anneal_i83_e19,0,0,428,54,1315810
5345,anneal_i82_e32,6,0,5396,anneal_i83_e19,0,0,383,51,1307099
5371,anneal_i82_e58,2,0,5396,anneal_i83_e19,0,0,151,37,1306419
5358,anneal_i82_e45,0,1,5396,anneal_i83_e19,0,0,464,56,855798
5333,anneal_i82_e20,4,3,5397,anneal_i83_e20,5,0,135,36,900440
5347,anneal_i82_e34,1,3,5398,anneal_i83_e21,1,2,470,57,1338124
5334,anneal_i82_e21,1,2,5398,anneal_i83_e21,1,2,357,50,1334842
5335,anneal_i82_e22,1,1,5399,anneal_i83_e22,0,1,376,51,1335289
5361,anneal_i82_e48,0,2,5399,anneal_i83_e22,0,1,339,49,1326141
5348,anneal_i82_e35,6,2,5399,anneal_i83_e22,0,1,508,59,826316
5375,anneal_i82_e62,5,0,5400,anneal_i83_e23,6,0,459,56,1348344
5362,anneal_i82_e49,5,3,5400,anneal_i83_e23,6,0,387,52,1346673
5336,anneal_i82_e23,4,1,5400,anneal_i83_e23,6,0,441,55,1339142
5349,anneal_i82_e36,6,2,5400,anneal_i83_e23,6,0,415,53,1325750
5325,anneal_i82_e12,0,3,5401,anneal_i83_e24,3,1,288,45,1331677
5376,anneal_i82_e63,6,3,5401,anneal_i83_e24,3,1,439,55,1340930
5350,anneal_i82_e37,0,2,5401,anneal_i83_e24,3,1,134,36,1334694
5337,anneal_i82_e24,2,0,5401,anneal_i83_e24,3,1,494,58,1333202
5363,anneal_i82_e50,3,1,5401,anneal_i83_e24,3,1,420,54,822677
5338,anneal_i82_e25,6,1,5402,anneal_i83_e25,6,1,360,50,608494
5339,anneal_i82_e26,0,2,5403,anneal_i83_e26,4,3,278,45,1329138
5352,anneal_i82_e39,3,1,5403,anneal_i83_e26,4,3,382,51,1329103
5366,anneal_i82_e53,5,3,5404,anneal_i83_e27,2,3,360,50,1338351
5340,anneal_i82_e27,0,2,5404,anneal_i83_e27,2,3,141,36,1321337
5353,anneal_i82_e40,2,2,5404,anneal_i83_e27,2,3,354,50,900400
5316,anneal_i82_e3,5,2,5405,anneal_i83_e28,4,2,337,49,1350123
5341,anneal_i82_e28,4,1,5405,anneal_i83_e28,4,2,423,54,1352923
5354,anneal_i82_e41,2,0,5405,anneal_i83_e28,4,2,309,47,1348446
5367,anneal_i82_e54,1,0,5405,anneal_i83_e28,4,2,311,47,1341570
5317,anneal_i82_e4,5,0,5406,anneal_i83_e29,6,0,303,46,1337032
5330,anneal_i82_e17,6,3,5406,anneal_i83_e29,6,0,133,36,1329981
5342,anneal_i82_e29,1,0,5406,anneal_i83_e29,6,0,140,36,1334648
5355,anneal_i82_e42,1,1,5406,anneal_i83_e29,6,0,174,38,1316660
5368,anneal_i82_e55,6,3,5406,anneal_i83_e29,6,0,477,57,892481
5343,anneal_i82_e30,2,0,5407,anneal_i83_e30,2,0,465,57,915225
5344,anneal_i82_e31,4,1,5408,anneal_i83_e31,4,0,371,51,1307870
5357,anneal_i82_e44,4,2,5408,anneal_i83_e31,4,0,334,48,1305756
5345,anneal_i82_e32,6,0,5409,anneal_i83_e32,0,2,502,59,1307099
5371,anneal_i82_e58,2,0,5409,anneal_i83_e32,0,2,473,57,1306419
5358,anneal_i82_e45,0,1,5409,anneal_i83_e32,0,2,298,46,855798
5321,anneal_i82_e8,4,0,5410,anneal_i83_e33,6,0,363,50,1349188
5372,anneal_i82_e59,6,2,5410,anneal_i83_e33,6,0,476,57,1348281
5359,anneal_i82_e46,5,1,5410,anneal_i83_e33,6,0,305,47,1347602
5346,anneal_i82_e33,2,1,5410,anneal_i83_e33,6,0,244,43,1345127
5322,anneal_i82_e9,6,0,5411,anneal_i83_e34,1,3,376,51,1344163
5335,anneal_i82_e22,1,1,5411,anneal_i83_e34,1,3,478,57,1335289
